timestamp;timestamp_sample;time_utc_usec;device_id;lat;lon;alt;alt_ellipsoid;s_variance_m_s;c_variance_rad;eph;epv;hdop;vdop;noise_per_ms;jamming_indicator;vel_m_s;vel_n_m_s;vel_e_m_s;vel_d_m_s;cog_rad;timestamp_time_relative;heading;heading_offset;heading_accuracy;rtcm_injection_rate;automatic_gain_control;fix_type;jamming_state;vel_ned_valid;satellites_used;selected_rtcm_instance
902504783;0;1,68216E+15;11141125;469481721;87097977;1615824;1663141;0.082;0.004628613;0.34;0.60700005;0.56;0.89;62;10;20.068;1.103;20.037;0.040000003;1.5158142;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
902994366;0;1,68216E+15;11141125;469481819;87099289;1615749;1663067;0.083000004;0.004649557;0.34;0.60700005;0.56;0.89;62;3;20.148;3.3980002;19.859001;0.20600002;1.4013221;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
903502141;0;1,68216E+15;11141125;469482025;87100581;1615661;1662979;0.08400001;0.0048160614;0.34;0.60700005;0.56;0.89;62;3;20.27;5.8500004;19.407001;0.109000005;1.2780206;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
903992330;0;1,68216E+15;11141125;469482347;87101831;1615650;1662967;0.083000004;0.004653571;0.34;0.60700005;0.56;0.89;62;4;20.409;8.407001;18.597;0.040000003;1.1462065;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
904499136;0;1,68216E+15;11141125;469482783;87103006;1615748;1663066;0.093;0.0049706977;0.34;0.60700005;0.56;0.89;62;4;20.382002;11.116;17.083;-0.71500003;0.99393964;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
904994133;0;1,68216E+15;11141125;469483324;87104082;1615922;1663239;0.09;0.0047087236;0.34;0.60800004;0.56;0.89;62;3;20.289001;12.977;15.595;-0.277;0.87676686;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
905502328;0;1,68216E+15;11141125;469483953;87105046;1616070;1663388;0.091000006;0.0044397684;0.34;0.60800004;0.56;0.89;62;3;20.28;14.847001;13.815001;-0.29900002;0.7494007;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
905992202;0;1,68216E+15;11141125;469484654;87105902;1616200;1663518;0.085;0.0039936625;0.34;0.60800004;0.56;0.89;62;3;20.320002;16.071001;12.435;-0.319;0.65852267;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
906503501;0;1,68216E+15;11141125;469485382;87106702;1615916;1663233;0.074;0.004301538;0.33900002;0.60700005;0.56;0.89;62;3;20.091002;16.087;12.034;1.3470001;0.64226735;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
906993146;0;1,68216E+15;11141125;469486096;87107505;1614533;1661851;0.07700001;0.005453979;0.33900002;0.606;0.56;0.89;62;3;19.93;15.485001;12.5460005;3.8920002;0.68093824;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
907500447;0;1,68216E+15;11141125;469486744;87108433;1612478;1659795;0.076000005;0.005046445;0.34;0.605;0.56;0.9;62;3;20.464;13.092001;15.727001;3.913;0.8765757;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
907992328;0;1,68216E+15;11141125;469487256;87109556;1610517;1657835;0.082;0.005090078;0.34100002;0.605;0.56;0.9;62;3;20.693;9.469001;18.399;3.6880002;1.0954912;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
908502133;0;1,68216E+15;11141125;469487579;87110834;1608931;1656249;0.089;0.0050729737;0.34100002;0.606;0.56;0.9;62;3;20.889002;4.972;20.288;2.661;1.3304428;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
908987800;0;1,68216E+15;11141125;469487715;87112188;1607872;1655190;0.086;0.004908913;0.342;0.60700005;0.56;0.9;62;3;20.816002;1.2190001;20.781;1.5300001;1.5122106;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
909501242;0;1,68216E+15;11141125;469487704;87113544;1607329;1654647;0.085;0.004588994;0.342;0.60800004;0.56;0.9;62;3;20.461;-1.557;20.402;0.734;1.6469822;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
909994129;0;1,68216E+15;11141125;469487586;87114858;1606955;1654272;0.087000005;0.0047226865;0.34300002;0.609;0.56;0.9;63;4;19.923;-3.5260003;19.609001;0.74300003;1.7487173;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
910502738;0;1,68216E+15;11141125;469487390;87116118;1606425;1653743;0.085;0.0046212827;0.34300002;0.609;0.56;0.9;63;4;19.5;-5.1590004;18.805;1.23;1.8385507;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
910995133;0;1,68216E+15;11141125;469487123;87117322;1605633;1652951;0.08800001;0.004639434;0.34300002;0.61;0.56;0.9;63;4;19.164001;-6.801;17.917002;1.4920001;1.9335772;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
911502132;0;1,68216E+15;11141125;469486784;87118468;1604844;1652162;0.08800001;0.0044409903;0.342;0.61;0.56;0.9;63;4;18.895;-8.070001;17.085001;1.6610001;2.0120769;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
911994915;0;1,68216E+15;11141125;469486415;87119585;1603970;1651288;0.083000004;0.003823318;0.342;0.609;0.56;0.9;63;4;18.801;-8.199;16.919;1.728;2.0220494;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
912500211;0;1,68216E+15;11141125;469486053;87120698;1602932;1650250;0.087000005;0.00382454;0.34100002;0.60700005;0.56;0.9;63;4;18.779001;-7.8;17.082;2.0310001;1.99916;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
912996074;0;1,68216E+15;11141125;469485721;87121831;1601785;1649103;0.087000005;0.004437325;0.34;0.606;0.56;0.9;63;4;18.712002;-7.0070004;17.351002;2.5410001;1.9545987;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
913499134;0;1,68216E+15;11141125;469485425;87122982;1600528;1647846;0.083000004;0.0043179444;0.34;0.605;0.56;0.9;63;4;18.696001;-6.242;17.623001;2.6810002;1.911231;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
913994535;0;1,68216E+15;11141125;469485155;87124146;1599218;1646535;0.083000004;0.0044270274;0.33900002;0.60400003;0.56;0.9;63;3;18.747002;-5.8190002;17.821001;2.413;1.8864146;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
914500139;0;1,68216E+15;11141125;469484898;87125319;1597980;1645298;0.078;0.0042778016;0.33900002;0.60300004;0.56;0.9;63;3;18.801;-5.6720004;17.926;2.2;1.8772371;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
914991836;0;1,68216E+15;11141125;469484643;87126497;1596939;1644257;0.079;0.004298746;0.33800003;0.60200006;0.56;0.9;63;3;18.849;-5.729;17.958;1.8800001;1.8796133;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
915503129;0;1,68216E+15;11141125;469484383;87127675;1596091;1643409;0.080000006;0.0042809434;0.33800003;0.601;0.56;0.9;63;3;18.85;-5.8690004;17.913;1.442;1.8874295;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
915995223;0;1,68216E+15;11141125;469484114;87128845;1595420;1642737;0.080000006;0.004324053;0.337;0.601;0.56;0.9;63;3;18.767;-6.117;17.741001;1.2830001;1.9028388;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
916503131;0;1,68216E+15;11141125;469483835;87130001;1594747;1642065;0.079;0.004249877;0.337;0.6;0.56;0.9;63;3;18.627;-6.328;17.52;1.24;1.91739;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
916996893;0;1,68216E+15;11141125;469483545;87131144;1594089;1641407;0.079;0.0042584287;0.33600003;0.59900004;0.56;0.9;63;3;18.518002;-6.5190005;17.332;1.243;1.9305514;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
917503549;0;1,68216E+15;11141125;469483250;87132276;1593341;1640658;0.083000004;0.0045406483;0.33600003;0.59900004;0.56;0.9;63;3;18.396002;-6.6200004;17.163;1.534;1.9389302;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
917987142;0;1,68216E+15;11141125;469482951;87133402;1592551;1639869;0.083000004;0.0046806238;0.33600003;0.59800005;0.56;0.9;63;3;18.362001;-6.6710005;17.108002;1.6780001;1.942575;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
918503130;0;1,68216E+15;11141125;469482649;87134528;1591735;1639052;0.082;0.004608367;0.335;0.59800005;0.56;0.9;63;3;18.414001;-6.7130003;17.147001;1.485;1.9439499;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
918995161;0;1,68216E+15;11141125;469482347;87135655;1590886;1638204;0.081;0.0043729222;0.335;0.597;0.56;0.9;63;3;18.441;-6.7110004;17.177;1.672;1.9432343;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
919502141;0;1,68216E+15;11141125;469482047;87136787;1589997;1637315;0.082;0.0044888123;0.335;0.597;0.56;0.9;63;3;18.514;-6.6730003;17.27;1.825;1.9394995;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
919995159;0;1,68216E+15;11141125;469481748;87137924;1589080;1636398;0.08400001;0.0045270347;0.33400002;0.597;0.56;0.9;63;4;18.589;-6.6200004;17.371;1.789;1.9348841;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
920504121;0;1,68216E+15;11141125;469481453;87139070;1588218;1635535;0.08400001;0.0044416883;0.33400002;0.597;0.56;0.9;63;4;18.669;-6.5290003;17.490002;1.6580001;1.9280916;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
920996090;0;1,68216E+15;11141125;469481161;87140220;1587403;1634720;0.083000004;0.004347615;0.33400002;0.597;0.56;0.9;63;4;18.675001;-6.4740005;17.517;1.5910001;1.9248148;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
921502257;0;1,68216E+15;11141125;469480871;87141368;1586596;1633914;0.082;0.0042528436;0.33400002;0.597;0.56;0.9;63;4;18.632;-6.4540005;17.479;1.5270001;1.9244967;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
921991262;0;1,68216E+15;11141125;469480579;87142516;1585799;1633117;0.083000004;0.0043355725;0.333;0.597;0.56;0.9;63;3;18.624;-6.4810004;17.460001;1.4920001;1.9262415;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
922499138;0;1,68216E+15;11141125;469480287;87143661;1584994;1632312;0.082;0.0043383646;0.333;0.597;0.56;0.9;63;3;18.565;-6.53;17.378;1.5580001;1.9302452;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
922992782;0;1,68216E+15;11141125;469479991;87144800;1584200;1631518;0.081;0.0043127085;0.333;0.596;0.56;0.9;63;3;18.566;-6.6330004;17.341002;1.5230001;1.9361451;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
923503617;0;1,68216E+15;11141125;469479690;87145938;1583367;1630684;0.083000004;0.0042976984;0.33200002;0.596;0.56;0.9;63;3;18.571001;-6.715;17.315;1.6350001;1.9407623;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
923995589;0;1,68216E+15;11141125;469479388;87147075;1582497;1629815;0.082;0.0042615705;0.33200002;0.595;0.56;0.9;63;3;18.578001;-6.7370005;17.313002;1.8840001;1.9418888;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
924501284;0;1,68216E+15;11141125;469479086;87148215;1581524;1628841;0.082;0.004240277;0.33100003;0.59400004;0.56;0.9;63;3;18.654001;-6.6990004;17.410002;1.8560001;1.938106;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
924993249;0;1,68216E+15;11141125;469478793;87149366;1580609;1627927;0.083000004;0.004257556;0.33100003;0.59300005;0.56;0.9;63;3;18.761002;-6.1920004;17.710001;1.7820001;1.9071392;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
925500225;0;1,68216E+15;11141125;469478536;87150544;1579699;1627017;0.079;0.004181634;0.33100003;0.592;0.56;0.9;63;3;18.882;-5.1520004;18.166;1.7400001;1.8471509;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
925992311;0;1,68216E+15;11141125;469478336;87151756;1578809;1626127;0.083000004;0.004763178;0.33;0.591;0.56;0.9;63;4;19.078001;-3.6290002;18.730001;1.8040001;1.7621564;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
926501938;0;1,68216E+15;11141125;469478209;87153004;1578017;1625334;0.08400001;0.004274311;0.33;0.59000003;0.56;0.9;63;4;19.247002;-2.2350001;19.117;1.3920001;1.6871647;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
926988162;0;1,68216E+15;11141125;469478119;87154278;1577279;1624596;0.080000006;0.0040477677;0.33;0.59000003;0.56;0.9;63;3;20.024;-1.9330001;19.931002;1.225;1.667472;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
927502482;0;1,68216E+15;11141125;469478005;87155636;1577037;1624354;0.086;0.004167497;0.33;0.59000003;0.56;0.9;63;3;21.673;-3.4770002;21.392;-0.58500004;1.7319251;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
927994136;0;1,68216E+15;11141125;469477783;87157057;1577791;1625109;0.101;0.004472406;0.33;0.591;0.56;0.9;63;3;22.661001;-6.499;21.709002;-2.252;1.8616686;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
928499146;0;1,68216E+15;11141125;469477408;87158466;1579174;1626491;0.109000005;0.00482025;0.33200002;0.59300005;0.56;0.9;63;3;23.340002;-10.309;20.94;-3.384;2.0282676;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
928995926;0;1,68216E+15;11141125;469476863;87159788;1581158;1628475;0.102000006;0.005417676;0.333;0.595;0.56;0.9;63;5;23.652;-13.780001;19.224;-4.439;2.192703;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
929500253;0;1,68216E+15;11141125;469476176;87160986;1583497;1630815;0.09900001;0.005627465;0.335;0.59900004;0.56;0.9;63;5;23.945002;-16.672;17.187;-4.846;2.3409755;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
929993129;0;1,68216E+15;11141125;469475367;87162030;1585973;1633291;0.09;0.00539586;0.337;0.601;0.56;0.9;63;3;24.093;-19.204;14.549001;-5.105;2.493242;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
930502137;0;1,68216E+15;11141125;469474457;87162884;1588601;1635919;0.08800001;0.0053770104;0.33800003;0.60300004;0.56;0.9;63;3;24.053001;-21.125002;11.500001;-5.3190002;2.6430895;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
930995210;0;1,68216E+15;11141125;469473476;87163539;1591156;1638474;0.087000005;0.0051345844;0.34;0.605;0.56;0.9;63;3;23.894001;-22.349;8.453;-4.9900002;2.779997;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
931498378;0;1,68216E+15;11141125;469472454;87163988;1593471;1640788;0.093;0.0050977576;0.34100002;0.60700005;0.56;0.9;63;3;23.548;-22.989;5.104;-4.5530005;2.9231308;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
931995911;0;1,68216E+15;11141125;469471417;87164196;1595661;1642979;0.094000004;0.0049905945;0.342;0.60800004;0.56;0.9;63;3;23.042002;-23.006;1.2870001;-4.354;3.0857155;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
932500481;0;1,68216E+15;11141125;469470398;87164152;1597748;1645066;0.098000005;0.0048017497;0.34300002;0.609;0.56;0.9;63;3;22.354002;-22.204;-2.581;-4.1940002;3.25731;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
932992100;0;1,68216E+15;11141125;469469433;87163859;1599749;1647067;0.104;0.004864756;0.344;0.61;0.56;0.9;63;3;21.572;-20.634;-6.2920003;-3.913;3.4375777;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
933503179;0;1,68216E+15;11141125;469468558;87163329;1601665;1648983;0.11000001;0.0053227306;0.34500003;0.611;0.56;0.9;63;3;20.623001;-18.25;-9.604;-3.9170003;3.6260283;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
933995157;0;1,68216E+15;11141125;469467792;87162622;1603527;1650845;0.1;0.00560687;0.34600002;0.611;0.56;0.9;63;3;19.636002;-15.804001;-11.654;-3.8620002;3.776954;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
934502207;0;1,68216E+15;11141125;469467131;87161817;1605356;1652673;0.09200001;0.006063972;0.347;0.611;0.56;0.9;63;3;18.621;-13.597001;-12.723001;-3.7350001;3.8937602;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
934995133;0;1,68216E+15;11141125;469466555;87160962;1607030;1654348;0.08400001;0.005757492;0.347;0.611;0.56;0.9;63;4;17.919;-12.086;-13.229001;-2.9420002;3.9721131;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
935502485;0;1,68216E+15;11141125;469466035;87160082;1608298;1655615;0.081;0.0056876787;0.347;0.611;0.56;0.9;63;4;17.466002;-11.014001;-13.556001;-2.24;4.0301;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
935988143;0;1,68216E+15;11141125;469465560;87159177;1609257;1656574;0.078;0.0054464745;0.347;0.61;0.56;0.9;63;5;17.297;-10.148001;-14.007001;-1.626;4.0853834;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
936504237;0;1,68216E+15;11141125;469465118;87158244;1609976;1657294;0.074;0.0050607566;0.34600002;0.61;0.56;0.9;63;5;17.27;-9.652;-14.3220005;-1.218;4.1193686;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
936995507;0;1,68216E+15;11141125;469464686;87157296;1610572;1657890;0.072000004;0.004907342;0.34600002;0.609;0.56;0.9;63;4;17.362001;-9.579;-14.481001;-1.1730001;4.1279526;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
937502774;0;1,68216E+15;11141125;469464252;87156343;1611231;1658549;0.071;0.0047802823;0.34500003;0.60800004;0.56;0.9;63;4;17.455;-9.729;-14.492001;-1.544;4.121177;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
937995218;0;1,68216E+15;11141125;469463809;87155394;1612072;1659390;0.068;0.004711167;0.344;0.60700005;0.56;0.9;63;3;17.508001;-10.030001;-14.35;-1.7860001;4.102347;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
938504143;0;1,68216E+15;11141125;469463352;87154457;1613076;1660394;0.068;0.0049160686;0.34300002;0.605;0.56;0.9;63;3;17.480001;-10.290001;-14.130001;-2.217;4.082957;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
938995132;0;1,68216E+15;11141125;469462880;87153538;1614228;1661546;0.067;0.005005604;0.34300002;0.60400003;0.56;0.9;62;3;17.491001;-10.67;-13.859;-2.3160002;4.056283;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
939500045;0;1,68216E+15;11141125;469462392;87152634;1615473;1662790;0.066;0.0047024405;0.342;0.60200006;0.56;0.9;62;3;17.552;-11.026001;-13.657001;-2.5140002;4.03319;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
939996129;0;1,68216E+15;11141125;469461890;87151742;1616676;1663994;0.068;0.0048045423;0.34100002;0.601;0.56;0.9;62;3;17.602001;-11.268001;-13.523001;-2.2710001;4.0177126;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
940500135;0;1,68216E+15;11141125;469461381;87150855;1617766;1665084;0.068;0.0050633745;0.34;0.59900004;0.56;0.9;62;3;17.635;-11.34;-13.505001;-2.048;4.0139103;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
940996127;0;1,68216E+15;11141125;469460871;87149965;1618776;1666094;0.07;0.0051762974;0.34;0.59800005;0.56;0.9;62;3;17.703001;-11.292001;-13.633;-2.085;4.0206285;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
941503134;0;1,68216E+15;11141125;469460366;87149063;1619880;1667198;0.071;0.0051092766;0.33900002;0.597;0.56;0.9;62;3;17.736;-11.102;-13.832001;-2.371;4.0360336;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
941995130;0;1,68216E+15;11141125;469459867;87148149;1621074;1668392;0.068;0.004918861;0.33900002;0.596;0.56;0.9;62;4;17.803001;-10.998;-14.000001;-2.5600002;4.046504;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
942503217;0;1,68216E+15;11141125;469459373;87147225;1622439;1669757;0.07;0.004887969;0.33800003;0.59400004;0.56;0.9;62;4;17.888;-10.964001;-14.134001;-2.755;4.0526276;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
942996127;0;1,68216E+15;11141125;469458878;87146295;1623817;1671135;0.07;0.004888318;0.33800003;0.59300005;0.56;0.9;62;3;17.962002;-10.973001;-14.221001;-2.674;4.055211;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
943499669;0;1,68216E+15;11141125;469458385;87145359;1625163;1672480;0.068;0.004868596;0.337;0.592;0.56;0.9;62;3;18.003;-10.928;-14.306001;-2.7940001;4.0600533;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
943997138;0;1,68216E+15;11141125;469457891;87144415;1626282;1673599;0.07;0.0048530623;0.337;0.591;0.56;0.9;62;3;18.125;-10.946;-14.4470005;-2.164;4.064008;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
944505215;0;1,68216E+15;11141125;469457396;87143464;1627354;1674671;0.068;0.0047668433;0.33600003;0.59000003;0.56;0.9;62;3;18.222;-11.011001;-14.519001;-2.0630002;4.063569;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
944991322;0;1,68216E+15;11141125;469456899;87142506;1628356;1675674;0.074;0.0052834605;0.33600003;0.58900005;0.56;0.9;62;3;18.355001;-11.093;-14.623001;-2.19;4.063397;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
945503173;0;1,68216E+15;11141125;469456400;87141543;1629421;1676739;0.071;0.0048052403;0.33600003;0.588;0.56;0.9;62;3;18.417002;-11.087001;-14.706;-2.194;4.0664077;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
945995132;0;1,68216E+15;11141125;469455900;87140577;1630606;1677923;0.071;0.0047514844;0.335;0.587;0.56;0.9;62;4;18.437;-11.094001;-14.726001;-2.617;4.06676;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
946504496;0;1,68216E+15;11141125;469455396;87139609;1631906;1679224;0.071;0.004655491;0.335;0.586;0.56;0.9;62;4;18.496;-11.226001;-14.700001;-2.677;4.0601997;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
946995132;0;1,68216E+15;11141125;469454890;87138642;1633293;1680611;0.069000006;0.0045383796;0.33400002;0.58500004;0.56;0.9;62;3;18.514;-11.276001;-14.684001;-2.8240001;4.0575304;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
947500301;0;1,68216E+15;11141125;469454380;87137677;1634538;1681856;0.07;0.0046736426;0.33400002;0.58400005;0.56;0.9;62;3;18.592001;-11.372001;-14.709001;-2.5;4.054247;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
947993029;0;1,68216E+15;11141125;469453867;87136712;1635761;1683079;0.069000006;0.0046378635;0.333;0.583;0.56;0.9;62;3;18.591002;-11.401001;-14.684001;-2.4380002;4.0521913;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
948505288;0;1,68216E+15;11141125;469453352;87135748;1636882;1684199;0.069000006;0.004667708;0.333;0.582;0.56;0.9;62;3;18.595001;-11.426001;-14.6710005;-2.2510002;4.050701;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
948994180;0;1,68216E+15;11141125;469452838;87134784;1638011;1685329;0.067;0.004628264;0.33200002;0.58100003;0.56;0.9;62;3;18.592001;-11.411;-14.679001;-2.3400002;4.0516143;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
949497145;0;1,68216E+15;11141125;469452324;87133819;1639205;1686523;0.074;0.004965636;0.33200002;0.58000004;0.56;0.9;62;3;18.651001;-11.413;-14.752001;-2.555;4.0538893;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
949998743;0;1,68216E+15;11141125;469451815;87132848;1640604;1687922;0.072000004;0.0049511497;0.33200002;0.58000004;0.56;0.9;62;4;18.654001;-11.303;-14.839001;-2.9310002;4.0614204;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
950507129;0;1,68216E+15;11141125;469451310;87131868;1642186;1689504;0.07300001;0.005318716;0.33200002;0.58000004;0.56;0.9;62;4;18.671001;-11.167001;-14.963;-3.3660002;4.0712543;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
950998127;0;1,68216E+15;11141125;469450810;87130880;1643833;1691150;0.07300001;0.0051909583;0.33200002;0.57900006;0.56;0.9;62;4;18.743;-11.071;-15.124001;-3.1060002;4.080475;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
951507462;0;1,68216E+15;11141125;469450309;87129888;1645341;1692659;0.072000004;0.0049651125;0.33200002;0.57900006;0.56;0.9;62;4;18.723001;-11.1;-15.078001;-3.0470002;4.077797;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
951999307;0;1,68216E+15;11141125;469449807;87128900;1646705;1694023;0.07;0.0048019243;0.33100003;0.57900006;0.56;0.9;62;4;18.701;-11.144;-15.018001;-2.417;4.0739894;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
952504196;0;1,68216E+15;11141125;469449305;87127914;1647804;1695122;0.07;0.004717276;0.33100003;0.57900006;0.56;0.9;62;4;18.693;-11.127001;-15.02;-2.059;4.074798;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
952996234;0;1,68216E+15;11141125;469448806;87126927;1648926;1696244;0.069000006;0.00473438;0.33100003;0.578;0.56;0.9;62;4;18.660002;-11.0720005;-15.02;-2.3990002;4.077148;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
953507922;0;1,68216E+15;11141125;469448307;87125946;1650250;1697567;0.069000006;0.0045746826;0.33;0.578;0.56;0.9;62;4;18.549002;-11.0720005;-14.882001;-2.8130002;4.0727515;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
953995101;0;1,68216E+15;11141125;469447807;87124973;1651630;1698947;0.068;0.00470087;0.33;0.577;0.56;0.9;62;3;18.481;-11.125001;-14.757001;-2.923;4.066399;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
954504430;0;1,68216E+15;11141125;469447308;87124007;1653272;1700589;0.068;0.0044657737;0.33;0.577;0.56;0.9;62;3;18.373001;-11.099001;-14.641001;-3.532;4.0637555;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
954999143;0;1,68216E+15;11141125;469446807;87123048;1655026;1702343;0.069000006;0.004519181;0.32900003;0.57600003;0.56;0.9;62;3;18.289001;-11.019;-14.597001;-3.2580001;4.0657835;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
955506130;0;1,68216E+15;11141125;469446324;87122081;1656533;1703850;0.074;0.005400747;0.32900003;0.57600003;0.56;0.9;62;3;18.135;-10.3810005;-14.870001;-2.707;4.102931;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
955999240;0;1,68216E+15;11141125;469445874;87121090;1657633;1704950;0.075;0.005385911;0.32900003;0.57500005;0.56;0.9;62;3;18.135;-9.6310005;-15.366001;-1.6200001;4.1525073;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
956508128;0;1,68216E+15;11141125;469445470;87120056;1658358;1705675;0.075;0.00519026;0.32900003;0.57500005;0.56;0.9;62;3;18.178001;-8.284;-16.181002;-1.3440001;4.239233;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
956996594;0;1,68216E+15;11141125;469445140;87118961;1659029;1706347;0.074;0.005125683;0.32900003;0.574;0.56;0.9;62;4;18.294;-6.34;-17.161001;-1.4210001;4.3584933;0;nan;0.0;0.0;0.0;2808;3;1;1;30;0
